296171.055	2779788.027	6.050	41782.44484110
296172.436	2779786.447	6.050	41782.44485267
296173.692	2779784.712	6.050	41782.44486425
296174.984	2779782.872	6.040	41782.44487582
296176.152	2779781.044	6.040	41782.44488740
296177.220	2779779.289	6.040	41782.44489897
296178.428	2779777.452	6.040	41782.44491054
296179.528	2779775.690	6.040	41782.44492212
296180.741	2779773.846	6.040	41782.44493369
296181.834	2779772.038	6.040	41782.44494527
296183.384	2779769.794	6.040	41782.44495684
296184.359	2779768.092	6.040	41782.44496841
296185.261	2779766.416	6.040	41782.44497999
296186.212	2779764.655	6.040	41782.44499156
296187.209	2779762.834	6.040	41782.44500314
296188.168	2779760.999	6.050	41782.44501471
296189.123	2779759.154	6.050	41782.44502628
296190.074	2779757.310	6.050	41782.44503786
296191.018	2779755.460	6.040	41782.44504943
296191.945	2779753.600	6.040	41782.44506101
296192.851	2779751.740	6.050	41782.44507258
296193.748	2779749.880	6.040	41782.44508416
296194.636	2779747.997	6.040	41782.44509573
296195.508	2779746.090	6.050	41782.44510730
296196.360	2779744.172	6.050	41782.44511888
296197.159	2779742.249	6.050	41782.44513045
296197.952	2779740.330	6.050	41782.44514203
296198.717	2779738.415	6.050	41782.44515360
296199.459	2779736.501	6.050	41782.44516517
296200.210	2779734.583	6.060	41782.44517675
296200.921	2779732.619	6.070	41782.44518832
296201.567	2779730.634	6.070	41782.44519990
296202.212	2779728.641	6.050	41782.44521147
296202.801	2779726.635	6.060	41782.44522304
296203.422	2779724.663	6.050	41782.44523462
296204.041	2779722.703	6.060	41782.44524619
296204.693	2779720.746	6.060	41782.44525777
296205.373	2779718.782	6.060	41782.44526934
296206.092	2779716.800	6.060	41782.44528091
296206.835	2779714.817	6.060	41782.44529249
296207.577	2779712.831	6.050	41782.44530406
296208.314	2779710.885	6.040	41782.44531564
296209.028	2779708.966	6.050	41782.44532721
296209.745	2779707.059	6.050	41782.44533878
296210.484	2779705.135	6.050	41782.44535036
296211.245	2779703.186	6.050	41782.44536193
296212.015	2779701.237	6.050	41782.44537351
296212.796	2779699.299	6.040	41782.44538508
